,Unnamed: 0,date,open,high,low,close,200_ma,20_ema,100_ma,volume,volume_ma,rsi,relative_vol,atr,prev_close,$_change,ov_ni_%_change,day_o_c_delta%,hofd_o_delta%,lofd_o_delta%,hofd_lofd_delta%
258,457,2010-08-31 13:30:00,3.369132,3.474965,3.329133,3.4274660000000003,4.319539775000001,3.666066885687276,4.15583432,49653820,42719266.4,38.55117847128057,1.162328480434767,0.18122262401750125,3.410798,-0.0416660000000002,-1.2215909590658898,1.7314251860716743,3.141254186538256,-1.1872197349346922,4.380479842649722
262,461,2010-09-07 13:30:00,3.914128,3.932461,3.828295,3.841629,4.300306645000001,3.724699504823872,4.091809980000002,34041160,44437933.8,53.248231429004576,0.7660383165699752,0.17197095916178753,3.971627,-0.057498999999999974,-1.4477442116291377,-1.852238863930859,0.46838018582938923,-2.192902224965562,2.7209501880079827
267,466,2010-09-14 13:30:00,4.139958,4.229957,4.094126,4.1599580000000005,4.294500465,3.8568476153535096,4.023489750000001,37859128,42553169.6,62.40896730907954,0.8896899656565183,0.1396663262464006,4.165793,-0.02583499999999983,-0.6201700372534072,0.48309668842052167,2.17391094305787,-1.1070643711844388,3.3177044380167975
268,467,2010-09-15 13:30:00,4.123292,4.221458,4.085792,4.206625,4.295217129999998,3.8901597472246032,4.0093232300000015,28318540,41763572.4,63.73056199421968,0.6780679518689834,0.13866624468480054,4.1599580000000005,-0.03666600000000031,-0.8814031295508346,2.0210307686188522,2.3807676002572697,-0.9094674837484353,3.320433345603509
269,468,2010-09-16 13:30:00,4.164958,4.211624,4.131625,4.203291,4.29572962,3.9199817712984513,3.9956858700000013,27739692,41058135.2,63.55864095611415,0.6756198708216051,0.1239994335136004,4.206625,-0.041666999999999454,-0.9905090185124524,0.9203694250938359,1.1204434714587568,-0.8003201953057083,1.9362599461470957
273,472,2010-09-22 13:30:00,4.345789,4.416623,4.2617080000000005,4.299124,4.297607095,4.053252168959362,3.9571145900000015,29385304,37932375.2,63.4101200288769,0.7746760872490789,0.14790356294766274,4.375789,-0.03000000000000025,-0.685590644338661,-1.0737981066268971,1.6299456784487354,-1.9347694975526748,3.6350449162636176
278,477,2010-09-29 13:30:00,4.41579,4.479113,4.375789,4.424957,4.302859535,4.187118300642443,3.9366530500000017,36462508,33368268.8,63.316679210491884,1.09272998903677,0.1554709861291815,4.454956,-0.03916599999999981,-0.8791557088330346,0.20759592281335168,1.4340129399269341,-0.9058628240926351,2.3612655911882348
281,480,2010-10-04 13:30:00,4.429122,4.472455,4.279125,4.345373,4.30396578,4.240747596167425,3.923990670000001,28557896,33434236.4,57.88292124255617,0.8541512854769431,0.1744293378982486,4.4457900000000015,-0.016668000000000127,-0.3749164940314348,-1.8908713736040503,0.9783654638549246,-3.3866080004118184,4.517979727163858
283,482,2010-10-06 13:30:00,4.604121,4.636538,4.540789,4.596204,4.307926984999999,4.305997755592835,3.9232131700000012,23880920,32873789.2,65.64988373930082,0.7264425726742813,0.1765063775677646,4.6051199999999985,-0.000998999999999306,-0.02169324577859657,-0.17195464671758087,0.7040866215288367,-1.3755502950508889,2.1086423526836335
287,486,2010-10-12 13:30:00,4.6341199999999985,4.762452,4.5532879999999984,4.726619,4.312343609999998,4.425387339753568,3.941158830000002,29330644,31529739.8,69.17895019481762,0.9302532842342072,0.16155612337105024,4.679953,-0.0458330000000009,-0.9793474421645024,1.996042398556833,2.7692852148844067,-1.7442793885354726,4.593691415961418
289,488,2010-10-14 13:30:00,4.821618,4.844118,4.688286,4.783285,4.315089409999999,4.4941896363969125,3.960408630000001,29529544,31176161.0,68.9872073355541,0.947183458540646,0.16373931939621572,4.828285,-0.0066670000000002005,-0.13808215546514346,-0.7950235792217412,0.4666483325721773,-2.7652957990450555,3.32385865538067
297,496,2010-10-26 13:30:00,4.849118,4.9449510000000005,4.814952,4.922452,4.323330574999997,4.6888866152547415,4.0362403900000015,16191892,27770041.0,68.3535693768027,0.5830705111310422,0.1579190691613549,4.923702,-0.07458399999999976,-1.5147951683509635,1.5123162604003453,1.9762975452443254,-0.7045817404319696,2.6999023043220505
300,499,2010-10-29 13:30:00,4.872451,4.934118,4.857451,4.913285,4.325851379999998,4.743689262502135,4.076482500000001,17665436,24627679.2,66.8671888754575,0.7173000694275732,0.13938235730244644,4.894952,-0.022501000000000104,-0.4596776434171389,0.838058710082467,1.2656258626305306,-0.3078532754870122,1.5783381036679442
306,505,2010-11-08 14:30:00,5.393279,5.436613,5.338697,5.419112,4.348202829999997,4.969705572746927,4.14632351,12235248,22984561.0,80.22377073094349,0.5323246330438941,0.15732874572106534,5.4432800000000015,-0.05000100000000085,-0.9185821783924554,0.47898504787162766,0.8034815183861368,-1.0120373894990395,1.834080488179055
308,507,2010-11-10 14:30:00,5.284114,5.369946,5.174949,5.3632800000000005,4.359969369999998,5.034998684266758,4.16932328,14202932,22357745.0,72.4548635498697,0.635257804398431,0.1838085444680991,5.292446,-0.008332000000000228,-0.15743193222944982,1.4981887218935992,1.6243404286887055,-2.0659092517686024,3.768095105864809
312,511,2010-11-16 14:30:00,5.004117,5.028283,4.784127,4.854118,4.3808149899999975,5.048996413605073,4.219951109999999,36379104,21592885.6,44.94564199575017,1.6847726919833257,0.2182411097731094,5.093282,-0.08916500000000037,-1.7506393716271822,-2.997511848743749,0.48292236172735636,-4.39618018523548,5.10345983708209
315,514,2010-11-19 14:30:00,5.079116,5.139948,4.99995,5.132865,4.397654404999999,5.0469438780819775,4.26752144,13810228,20524471.8,56.39260466935347,0.6728664267014169,0.19144443693553054,5.089949,-0.01083299999999987,-0.21283120911427347,1.0582353307150265,1.1976887316611875,-1.5586570576454613,2.7999879998800044
316,515,2010-11-22 14:30:00,5.066616000000002,5.137448,4.954951,5.1332830000000005,4.404783499999999,5.05516665159798,4.28656293,21787524,20510347.0,56.40826577286732,1.0622698874865453,0.18920757770164784,5.132865,-0.06624899999999911,-1.2906826889076397,1.3158092107236645,1.3980139801397704,-2.203936513049365,3.6831242125300463
324,523,2010-12-03 14:30:00,5.374946,5.497445,5.364946,5.478279,4.447873039999998,5.1236149120145695,4.409736669999998,15662556,20035750.8,63.62345875503126,0.7817304255950318,0.20459346477204154,5.428279,-0.0533330000000003,-0.9825029258813024,1.9224937329602965,2.2790740595347447,-0.18604838076512373,2.469717309363415
325,524,2010-12-06 14:30:00,5.451612,5.499987,5.426612,5.463279,4.453668819999999,5.155963872775087,4.4253198499999975,10342840,19370482.0,62.988600131182004,0.5339485099028511,0.17178884857903104,5.478279,-0.02666699999999977,-0.4867769604286269,0.21401009462889314,0.8873522180228537,-0.4585799576345394,1.3521327856128191
332,531,2010-12-15 14:30:00,5.66661,5.740776,5.593077,5.61786,4.499076284999998,5.388069822732836,4.552319409999997,14085992,16503771.8,64.47280215161035,0.8535013796058426,0.13265790245619752,5.695777,-0.02916700000000016,-0.5120811436262368,-0.8603027206742667,1.308824852954411,-1.2976541530121235,2.6407467660466724
334,533,2010-12-17 14:30:00,5.71411,5.7684760000000015,5.681609,5.751608999999998,4.510676174999999,5.450786766454772,4.586110749999997,8480676,15465607.2,68.49815900945369,0.5483571314290202,0.12696175763161116,5.71411,0.0,0.0,0.6562526797698787,0.9514342566034203,-0.5687849901384449,1.5289154885526544
338,537,2010-12-23 14:30:00,5.931607,5.954107,5.885774,5.924942,4.533667609999998,5.59711213506282,4.659280869999998,8336288,13318073.6,72.11538082793513,0.6259379734919019,0.10033399362562698,5.94994,-0.018333000000000155,-0.3081207541588681,-0.11236415359277717,0.37932384933796126,-0.7726911105203028,1.1609857938819939
339,538,2010-12-27 14:30:00,5.863275,5.944857,5.846608,5.929941,4.539162974999998,5.628810122199695,4.676255709999999,5629400,13264104.4,72.26034697417103,0.4244086016090163,0.09981274521922023,5.924942,-0.06166699999999992,-1.040803437400736,1.1370096064059858,1.391406679713983,-0.28426092925881846,1.6804444559991032
342,541,2010-12-30 14:30:00,5.960774,5.99619,5.924942,5.950774,4.5544249149999985,5.713722101519027,4.728654379999997,7772044,10921397.8,71.66425175118218,0.7116345491966238,0.08128748626435868,5.972358,-0.01158400000000004,-0.1939602414992544,-0.1677634481696469,0.5941510280376434,-0.601129987481493,1.2025096616979651
343,542,2010-12-31 14:30:00,5.923274,5.966608,5.8934739999999985,5.9582739999999985,4.559145699999998,5.7370127585172135,4.746679199999997,6045576,10132868.2,71.9373804776685,0.5966302808517729,0.0792491146982689,5.950774,-0.027499999999999858,-0.4621247588969075,0.590889430406197,0.73158864506352,-0.5031001436030411,1.2409319189327277
346,545,2011-01-05 14:30:00,6.04994,6.208271,6.030773,6.191605,4.576349689999998,5.8418025483932166,4.8182451499999965,14183600,10070585.2,77.24888430823205,1.4084186487990789,0.148822454638332,6.097439,-0.047498999999999285,-0.7789991830996472,2.3415934703484615,2.617067276700257,-0.3168130593030737,2.9432047931500644
349,548,2011-01-10 14:30:00,6.043273,6.145772,5.991606,6.114939,4.5945470099999985,5.917445895198043,4.888044459999996,9468860,10247258.0,70.33084402746613,0.9240384110559136,0.16255316055054636,6.129939,-0.08666600000000013,-1.4138150477517006,1.1858805650514144,1.6960842245584453,-0.8549506203012859,2.5730330065094407
352,551,2011-01-13 14:30:00,6.342437,6.369936,6.274937,6.327436,4.614030149999998,6.0149142921027305,4.967626989999996,8337512,10065208.2,75.53460721572822,0.8283496808342227,0.14198253648226172,6.354936,-0.012499000000000038,-0.19668176044573912,-0.23651791890090054,0.43357151202289773,-1.0642596844083732,1.513943486603923
353,552,2011-01-14 14:30:00,6.294104,6.45826,6.282437,6.444102,4.620909244999998,6.055789311902468,4.997710019999996,11207752,9894800.6,78.61236655090572,1.1326910417982552,0.15044265236169635,6.327436,-0.033331999999999695,-0.5267852570930737,2.383150961598348,2.608091636236074,-0.18536395331249841,2.798643265344329
355,554,2011-01-19 14:30:00,6.488268,6.496603,6.2466050000000015,6.29327,4.632638284999998,6.116892996818121,5.056909419999996,13887832,10267872.8,64.23331559754604,1.352552010578082,0.16592524195345418,6.502435,-0.014167000000000485,-0.2178722278654148,-3.005393735277273,0.12846263440413755,-3.7246149511702997,4.002141963514561
356,555,2011-01-20 14:30:00,6.249937999999998,6.297438,6.1182050000000014,6.253521,4.638135309999998,6.129905187597347,5.083794989999996,11592124,10316090.4,61.746722252322684,1.123693526377008,0.16925218146509066,6.29327,-0.04333200000000037,-0.6885450648073319,0.057328568699428206,0.7600075392748091,-2.1077489088691284,2.9295030159989435
358,557,2011-01-24 14:30:00,6.275771,6.421602,6.270771,6.400769,4.649097699999998,6.1698503916613205,5.142361079999996,7190156,10248202.0,67.10931619718363,0.7016017053528024,0.16145860207411356,6.294104,-0.018333000000000155,-0.2912725941611412,1.9917552759653054,2.3237144886261825,-0.07967148578238266,2.4053023145000854
359,558,2011-01-25 14:30:00,6.35577,6.411603,6.254937,6.404936,4.654439319999998,6.192239497217388,5.1692691399999955,15697224,10751593.2,67.25203602830604,1.4599905063372376,0.16026045155558527,6.400769,-0.044999000000000684,-0.70302490216411,0.7735648080405755,0.878461618340511,-1.5864796869616071,2.504677505145142
365,564,2011-02-02 14:30:00,6.603267999999999,6.6716,6.584934,6.610767,4.686228564999997,6.3252650917815325,5.322492569999996,8741568,12290335.0,64.19394517965719,0.7112554702536587,0.19675738139258336,6.645767,-0.042499000000001175,-0.6394897684496187,0.11356498024918925,1.0348209401769055,-0.27765039977174044,1.3161255678492774
366,565,2011-02-03 14:30:00,6.583268,6.687433,6.4741019999999985,6.6591,4.692220169999997,6.3570588925642415,5.3474256399999955,11728424,12167576.2,65.45913108269019,0.9639079967298664,0.2009007860444376,6.610767,-0.02749900000000061,-0.4159729120690626,1.151889912426461,1.5822688670733147,-1.6582341779189584,3.2951442532107458
370,569,2011-02-09 14:30:00,6.891597999999999,6.946513,6.792431,6.896597,4.719806939999997,6.521589169337182,5.453561249999996,10887264,11568120.6,69.86771237421965,0.9411437152548358,0.17132511199062292,6.936931,-0.04533300000000029,-0.653502247607772,0.07253760303489325,0.796839862104568,-1.4389550870494705,2.2684367349480725
371,570,2011-02-10 14:30:00,6.786599000000002,6.926597,6.743266,6.908681,4.727946439999997,6.558455057971737,5.478631829999998,9281120,11546710.0,70.16644726384811,0.8037891312763549,0.17432658399296716,6.896597,-0.10999799999999917,-1.5949605290841142,1.7988686232971478,2.0628594676066534,-0.6385083309033197,2.7187270975221787
372,571,2011-02-11 14:30:00,6.8299330000000005,7.059929,6.8249309999999985,7.039096000000002,4.735742199999996,6.6042303857839535,5.505264899999995,15395180,11899593.4,73.24890365420404,1.2937568102116834,0.18949443799472532,6.908681,-0.07874799999999915,-1.1398413097955913,3.0624458541540758,3.3674708082787905,-0.07323644316865113,3.4432289498604733
373,572,2011-02-14 14:30:00,7.025763,7.107428,7.0099300000000015,7.092428999999999,4.745156269999995,6.6507254918997685,5.533197949999996,10835580,11880984.8,74.41319373782073,0.9120102569275234,0.16649532849604398,7.039096000000002,-0.01333300000000026,-0.1894135269642616,0.9488791466492504,1.162364856315239,-0.22535630649651683,1.3908555434932741
374,573,2011-02-15 14:30:00,7.030763,7.058263,6.970763000000002,7.024264,4.753244524999997,6.6863005879093125,5.561486019999995,7984768,11715836.6,70.20735758758974,0.6815363061652806,0.15528799637203305,7.092428999999999,-0.06166599999999889,-0.8694623520376291,-0.09243662458826586,0.3911382022121903,-0.8533924411902196,1.2552427904950803
376,575,2011-02-17 14:30:00,7.104096000000001,7.249928,7.084928999999999,7.226594,4.775469299999997,6.778209560624178,5.6168437999999945,9909024,11535963.8,74.86988115274438,0.8589680213802334,0.1585677479592687,7.155761999999998,-0.05166599999999821,-0.7220195417343145,1.7243291757318497,2.0527875749426614,-0.26980209726898613,2.3288730204635897
379,578,2011-02-23 14:30:00,6.800764999999998,6.848264,6.529102,6.675767,4.812198064999996,6.808129925312734,5.691468049999994,15831156,12255260.0,48.9810764555787,1.2917845888214528,0.25600575304531664,6.806597999999998,-0.005832999999999977,-0.08569626118657188,-1.837999107453336,0.6984361318175524,-3.9945947257403907,4.888298574597248
380,579,2011-02-24 14:30:00,6.648267,6.736599000000001,6.465769,6.6599330000000005,4.821802134999996,6.794015932425808,5.713609479999994,21319580,12748637.8,48.45151057733261,1.6723025890656331,0.2597118147839875,6.675767,-0.027499999999999858,-0.41193768446382056,0.17547430029511213,1.3286469992856964,-2.7450461902327303,4.188674231943656
384,583,2011-03-02 14:30:00,6.624101,6.7957649999999985,6.6116009999999985,6.693267,4.864325664999996,6.795865384256886,5.804779819999994,15448724,12902516.0,48.93098821837523,1.1973419757820878,0.258243585927746,6.658892,-0.03479100000000024,-0.5224743095397889,1.0441567844451656,2.5915063795071807,-0.1887048521754283,2.785467544094086
389,588,2011-03-09 14:30:00,6.847432,6.926597,6.743266,6.864931,4.936264524999997,6.827563758661476,5.912120419999996,19610284,15594728.0,52.54130907735065,1.2574944558186587,0.2778982933402755,6.894932000000002,-0.04750000000000032,-0.6889117978248417,0.25555565940632824,1.1561268516430643,-1.521241831974384,2.7187270975221787
391,590,2011-03-11 14:30:00,6.41327,6.681475,6.4124360000000005,6.610767,4.964224244999997,6.7777519430312765,5.946736759999994,15386264,16612728.6,46.63299549317802,0.9261731995067928,0.2987327900039051,6.489102,-0.07583200000000012,-1.1686054557317809,3.079505462891789,4.18203194314289,-0.013004286424855578,4.195581835046765
392,591,2011-03-14 13:30:00,6.484936,6.564100999999999,6.348269,6.497435,4.976211624999997,6.751055091314013,5.965003239999994,21364652,16911202.2,44.10140323289851,1.2633431820713492,0.2896740925029288,6.610767,-0.1258309999999998,-1.9034251244976537,0.1927389877093627,1.2207522171382852,-2.1074533349288274,3.3998559292304544
394,593,2011-03-16 13:30:00,6.2299370000000005,6.295687,5.819942,5.955774,4.998944734999997,6.635939564545032,5.991002979999994,41444236,19461374.6,34.111845334677376,2.129563653741088,0.3826582395328976,6.294104,-0.06416699999999942,-1.01947791139135,-4.400734710479425,1.0553878795242957,-6.5810456831264945,8.17439417781139
398,597,2011-03-22 13:30:00,6.521601,6.550768,6.437436,6.4532690000000015,5.049293149999997,6.543579644762588,6.048537729999992,16480196,20804567.0,47.30989138946619,0.7921431866378185,0.2754049429772057,6.523268,-0.001666999999999419,-0.025554675969152563,-1.047779525303663,0.44723680580886926,-1.2905573340043417,1.7605145899702888
399,598,2011-03-23 13:30:00,6.3957690000000005,6.559102,6.307437,6.508269,5.063793424999997,6.54021672621377,6.064670899999994,12094536,20617736.0,48.634741880449006,0.5866083453585786,0.26946995723290434,6.4532690000000015,-0.057500000000000114,-0.8910212792927136,1.758975347608705,2.5537664040086456,-1.3811005369330926,3.9899724721784784
403,602,2011-03-29 13:30:00,6.698266,6.854931,6.6316,6.854098,5.122565764999997,6.6143217279883615,6.135549339999995,12364536,19687820.2,56.378376414333026,0.6280297094545795,0.21533235365572387,6.717433,-0.01916699999999949,-0.2853322094913264,2.3264528461545018,2.3388889005005082,-0.995272507840097,3.3676789914952647
405,604,2011-03-31 13:30:00,6.983264,7.039096000000002,6.958264,6.987431,5.150713414999997,6.683693373704759,6.167386529999996,9028336,19028743.8,59.05419071838997,0.4744578041982992,0.17961338643134478,7.007014,-0.02374999999999972,-0.3389460903032264,0.059671236831370114,0.7995115178232046,-0.3579987810857552,1.1616690599839528
408,607,2011-04-05 13:30:00,7.0540949999999984,7.195695,7.049930000000002,7.095762,5.1943129749999954,6.788946228942982,6.219302669999998,9911532,17432703.6,61.453283655787146,0.5685596581817636,0.1602227724007236,7.095762,-0.041667000000000336,-0.5872096612034106,0.5906781805462109,2.007344670010842,-0.059043718577604445,2.067609181935113
410,609,2011-04-07 13:30:00,7.117429,7.198844,6.993263000000002,7.094929,5.226301824999996,6.849336178341079,6.257435629999996,11657876,16231317.6,60.46629560919561,0.718233496952829,0.1693547469754072,7.1515960000000005,-0.03416700000000095,-0.4777534972613238,-0.3161253874116618,1.1438821518275866,-1.7445344379269256,2.939700680497768
